"cellLine"	"center"	"conc"	"drug"	"experiment"	"medianDMSO"	"normViability"	"replicate"	"stage"	"viability"
"HS11"	""	3e-07	"GDC0980"	"Run1"	37053	0.859876393274	"P"	""	31861
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.804550238847	"I"	""	29811
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.50781313254	"J"	""	18816
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.518203654225	"K"	""	19201
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.705934742126	"L"	""	26157
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.486519310177	"M"	""	18027
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.756591908887	"N"	""	28034
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.647477937009	"O"	""	23991
"HS11"	""	1e-06	"GDC0980"	"Run1"	37053	0.709740102016	"P"	""	26298
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.476884462797	"I"	""	17670
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.515180957008	"J"	""	19089
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.521361293283	"K"	""	19318
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.506247807195	"L"	""	18758
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.532453512536	"M"	""	19729
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.561142147734	"N"	""	20792
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.525706420533	"O"	""	19479
"HS11"	""	1e-05	"GDC0980"	"Run1"	37053	0.541062801932	"P"	""	20048
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.523358432516	"I"	""	19392
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.470785091626	"J"	""	17444
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.465900197015	"K"	""	17263
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.539146627803	"L"	""	19977
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.502901249561	"M"	""	18634
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.537311418779	"N"	""	19909
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.604377513292	"O"	""	22394
"HS11"	""	3e-06	"GDC0980"	"Run1"	37053	0.538498906971	"P"	""	19953
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.977142226148	"A"	""	35396
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.901280918728	"B"	""	32648
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.843446333922	"C"	""	30553
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.824398189046	"D"	""	29863
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	1.20621687279	"E"	""	43694
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.826882729682	"F"	""	29953
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	1.02906912544	"G"	""	37277
"HS11"	""	1e-09	"GSK2126458"	"Run1"	36224	0.836682862191	"H"	""	30308
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.939432420495	"A"	""	34030
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.820395318021	"B"	""	29718
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.935595185512	"C"	""	33891
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.835716651943	"D"	""	30273
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	1.01788869258	"E"	""	36872
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.738018992933	"F"	""	26734
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.752236086572	"G"	""	27249
"HS11"	""	3e-09	"GSK2126458"	"Run1"	36224	0.792402826855	"H"	""	28704
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.772195229682	"A"	""	27972
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.867684408127	"B"	""	31431
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.736693904594	"C"	""	26686
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.905973939929	"D"	""	32818
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.968529151943	"E"	""	35084
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.674911660777	"F"	""	24448
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.674939266784	"G"	""	24449
"HS11"	""	1e-08	"GSK2126458"	"Run1"	36224	0.615945229682	"H"	""	22312
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.68128864841	"A"	""	24679
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.638526943463	"B"	""	23130
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.62961020318	"C"	""	22807
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.633337014134	"D"	""	22942
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.576109761484	"E"	""	20869
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.567717535336	"F"	""	20565
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.561727031802	"G"	""	20348
"HS11"	""	3e-08	"GSK2126458"	"Run1"	36224	0.584695229682	"H"	""	21180
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.632205167845	"A"	""	22901
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.532795936396	"B"	""	19300
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.551540415194	"C"	""	19979
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.711710468198	"D"	""	25781
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.571113074205	"E"	""	20688
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.581907022968	"F"	""	21079
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.544307641343	"G"	""	19717
"HS11"	""	1e-07	"GSK2126458"	"Run1"	36224	0.566061174912	"H"	""	20505
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.594578180212	"A"	""	21538
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.643413206714	"B"	""	23307
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.628423144876	"C"	""	22764
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.684905035336	"D"	""	24810
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.524044832155	"E"	""	18983
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.681205830389	"F"	""	24676
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.556592314488	"G"	""	20162
"HS11"	""	3e-07	"GSK2126458"	"Run1"	36224	0.43703069788	"H"	""	15831
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.575143551237	"A"	""	20834
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.575281581272	"B"	""	20839
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.554715106007	"C"	""	20094
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.507067137809	"D"	""	18368
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.508088560071	"E"	""	18405
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.519903931095	"F"	""	18833
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.51214664311	"G"	""	18552
"HS11"	""	1e-06	"GSK2126458"	"Run1"	36224	0.532078180212	"H"	""	19274
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.546985424028	"A"	""	19814
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.490751987633	"B"	""	17777
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.492132287986	"C"	""	17827
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.489426899293	"D"	""	17729
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.489675353357	"E"	""	17738
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.498702517668	"F"	""	18065
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.509165194346	"G"	""	18444
"HS11"	""	1e-05	"GSK2126458"	"Run1"	36224	0.47976479682	"H"	""	17379
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.577103577739	"A"	""	20905
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.532768330389	"B"	""	19299
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.537875441696	"C"	""	19484
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.535142446996	"D"	""	19385
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.71828069788	"E"	""	26019
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.521560291519	"F"	""	18893
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.523327075972	"G"	""	18957
"HS11"	""	3e-06	"GSK2126458"	"Run1"	36224	0.521505079505	"H"	""	18891
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.957946333021	"I"	""	36253
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.957576398156	"J"	""	36239
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.86646672568	"K"	""	32791
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.828019923635	"L"	""	31336
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.909696257052	"M"	""	34427
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.810051658762	"N"	""	30656
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.904939951644	"O"	""	34247
"HS11"	""	1e-09	"Lapatinib"	"Run1"	37844.5	0.879150206767	"P"	""	33271
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	1.12074409756	"I"	""	42414
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	0.814834388088	"J"	""	30837
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	1.0420800909	"K"	""	39437
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	1.14666596203	"L"	""	43395
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	1.13945223216	"M"	""	43122
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	1.12098191283	"N"	""	42423
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	0.894793166775	"O"	""	33863
"HS11"	""	3e-09	"Lapatinib"	"Run1"	37844.5	0.898016884884	"P"	""	33985
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	1.11979283648	"I"	""	42378
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	1.00408249547	"J"	""	37999
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	0.835894251476	"K"	""	31634
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	0.95844838748	"L"	""	36272
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	0.857958223784	"M"	""	32469
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	1.00284057129	"N"	""	37952
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	0.914241171108	"O"	""	34599
"HS11"	""	1e-08	"Lapatinib"	"Run1"	37844.5	0.856187821216	"P"	""	32402
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	1.1628109765	"I"	""	44006
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	0.858539550001	"J"	""	32491
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	1.01811359643	"K"	""	38530
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	0.796601884025	"L"	""	30147
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	1.06800195537	"M"	""	40418
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	0.981912827491	"N"	""	37160
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	0.950124853017	"O"	""	35957
"HS11"	""	3e-08	"Lapatinib"	"Run1"	37844.5	0.846807329995	"P"	""	32047
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	1.07917927308	"I"	""	40841
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	1.01716233535	"J"	""	38494
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	0.945315699771	"K"	""	35775
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	0.914399714622	"L"	""	34605
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	1.09326322187	"M"	""	41374
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	0.947614580718	"N"	""	35862
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	0.95004558126	"O"	""	35954
"HS11"	""	1e-07	"Lapatinib"	"Run1"	37844.5	0.865304073247	"P"	""	32747
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.20635759489	"I"	""	45654
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.12801067526	"J"	""	42689
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.12587033783	"K"	""	42608
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.07804304456	"L"	""	40798
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.04704778766	"M"	""	39625
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.03534199157	"N"	""	39182
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	1.01621107426	"O"	""	38458
"HS11"	""	3e-07	"Lapatinib"	"Run1"	37844.5	0.875239466765	"P"	""	33123
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.939053230985	"I"	""	35538
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.78584734902	"J"	""	29740
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.968463052755	"K"	""	36651
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.804185548759	"L"	""	30434
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.936727926119	"M"	""	35450
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.995468297903	"N"	""	37673
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	1.12962253432	"O"	""	42750
"HS11"	""	1e-06	"Lapatinib"	"Run1"	37844.5	0.86522480149	"P"	""	32744
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.610894581775	"I"	""	23119
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.576094280543	"J"	""	21802
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.598898122581	"K"	""	22665
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.591023794739	"L"	""	22367
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.590389620685	"M"	""	22343
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.552814807964	"N"	""	20921
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.624714291377	"O"	""	23642
"HS11"	""	1e-05	"Lapatinib"	"Run1"	37844.5	0.623445943268	"P"	""	23594
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	1.00075308169	"I"	""	37873
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.973430749514	"J"	""	36839
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.780113358612	"K"	""	29523
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.782861446181	"L"	""	29627
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.715982507366	"M"	""	27096
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.715427605068	"N"	""	27075
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.882585316228	"O"	""	33401
"HS11"	""	3e-06	"Lapatinib"	"Run1"	37844.5	0.788516164832	"P"	""	29841
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	1.0279869897	"I"	""	41561
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.990093867102	"J"	""	40029
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.97720723729	"K"	""	39508
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.910498522119	"L"	""	36811
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.953536402874	"M"	""	38551
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.959472662289	"N"	""	38791
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.985616938127	"O"	""	39848
"HS11"	""	1e-09	"LY2157299"	"Run1"	40429.5	0.997563660199	"P"	""	40331
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	0.993655622751	"I"	""	40173
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	1.00458823384	"J"	""	40615
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	1.07332517098	"K"	""	43394
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	0.970034257164	"L"	""	39218
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	0.942257509987	"M"	""	38095
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	1.18908222956	"N"	""	48074
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	1.00664119022	"O"	""	40698
"HS11"	""	3e-09	"LY2157299"	"Run1"	40429.5	0.949554162184	"P"	""	38390
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.925388639484	"I"	""	37413
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.9848749057	"J"	""	39818
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.997662597856	"K"	""	40335
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	1.0761448942	"L"	""	43508
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.924720810299	"M"	""	37386
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.9669671898	"N"	""	39094
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.984800702457	"O"	""	39815
"HS11"	""	1e-08	"LY2157299"	"Run1"	40429.5	0.999022990638	"P"	""	40390
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.997415253713	"I"	""	40325
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	1.04018105591	"J"	""	42054
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.968302848168	"K"	""	39148
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.969143818252	"L"	""	39182
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	1.00706167526	"M"	""	40715
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.949529427769	"N"	""	38389
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.970801024005	"O"	""	39249
"HS11"	""	3e-08	"LY2157299"	"Run1"	40429.5	0.976316798377	"P"	""	39472
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	1.08062182317	"I"	""	43689
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	1.03016361815	"J"	""	41649
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	1.03978530528	"K"	""	42038
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	1.02717075403	"L"	""	41528
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	0.988510864591	"M"	""	39965
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	0.984850171286	"N"	""	39817
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	1.00488504681	"O"	""	40627
"HS11"	""	1e-07	"LY2157299"	"Run1"	40429.5	0.999888695136	"P"	""	40425
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.0010512126	"I"	""	40472
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.02595876773	"J"	""	41479
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.04668620685	"K"	""	42317
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.05207830916	"L"	""	42535
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	0.996821627772	"M"	""	40301
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.10481208029	"N"	""	44667
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.00006183604	"O"	""	40432
"HS11"	""	3e-07	"LY2157299"	"Run1"	40429.5	1.0130474035	"P"	""	40957
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	0.968451254653	"I"	""	39154
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.06959027443	"J"	""	43243
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.06256570079	"K"	""	42959
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.0624172943	"L"	""	42953
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.03706451972	"M"	""	41928
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.08546976836	"N"	""	43885
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.07164323081	"O"	""	43326
"HS11"	""	1e-06	"LY2157299"	"Run1"	40429.5	1.08455459504	"P"	""	43848
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.733276444181	"I"	""	29646
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.841217427868	"J"	""	34010
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.983539247332	"K"	""	39764
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.907827205382	"L"	""	36703
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.885269419607	"M"	""	35791
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	0.723728960289	"N"	""	29260
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	1.04260502851	"O"	""	42152
"HS11"	""	1e-05	"LY2157299"	"Run1"	40429.5	1.14201263929	"P"	""	46171
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	0.933402589693	"I"	""	37737
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.11294970257	"J"	""	44996
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.06874930434	"K"	""	43209
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.05492276679	"L"	""	42650
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.08811635068	"M"	""	43992
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.0085210057	"N"	""	40774
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.10181921617	"O"	""	44546
"HS11"	""	3e-06	"LY2157299"	"Run1"	40429.5	1.09763910016	"P"	""	44377
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.961249897903	"A"	""	41191
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.968040792038	"B"	""	41482
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.949581694923	"C"	""	40691
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	1.00418888487	"D"	""	43031
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.982229326861	"E"	""	42090
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.997187963082	"F"	""	42731
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	0.949465012893	"G"	""	40686
"HS11"	""	1e-09	"OSU03012"	"Run1"	42851.5	1.01772400033	"H"	""	43611
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.924448385704	"A"	""	39614
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.959336312614	"B"	""	41109
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	1.02799201895	"C"	""	44051
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	1.07627504288	"D"	""	46120
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.944657713266	"E"	""	40480
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.95387559362	"F"	""	40875
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.923888311961	"G"	""	39590
"HS11"	""	3e-09	"OSU03012"	"Run1"	42851.5	0.902068772388	"H"	""	38655
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	0.967924110008	"A"	""	41477
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	1.2012414968	"B"	""	51475
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	0.944867740919	"C"	""	40489
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	1.0156470602	"D"	""	43522
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	0.933129528721	"E"	""	39986
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	0.956839317177	"F"	""	41002
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	0.926852035518	"G"	""	39717
"HS11"	""	1e-08	"OSU03012"	"Run1"	42851.5	1.00061841476	"H"	""	42878
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.920107814196	"A"	""	39428
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.954132294085	"B"	""	40886
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.999544940084	"C"	""	42832
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.979498967364	"D"	""	41973
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.931495980304	"E"	""	39916
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.946407943713	"F"	""	40555
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.963280165222	"G"	""	41278
"HS11"	""	3e-08	"OSU03012"	"Run1"	42851.5	0.968624202187	"H"	""	41507
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.872431536819	"A"	""	37385
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.962066672112	"B"	""	41226
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	1.01322007398	"C"	""	43418
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.995717769506	"D"	""	42668
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.957002672018	"E"	""	41009
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.976488570995	"F"	""	41844
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.933222874345	"G"	""	39990
"HS11"	""	1e-07	"OSU03012"	"Run1"	42851.5	0.926735353488	"H"	""	39712
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.85775293747	"A"	""	36756
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.975975170064	"B"	""	41822
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.898218265405	"C"	""	38490
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.922418118386	"D"	""	39527
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.99142387081	"E"	""	42484
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.97039776904	"F"	""	41583
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.939150321459	"G"	""	40244
"HS11"	""	3e-07	"OSU03012"	"Run1"	42851.5	0.924425049298	"H"	""	39613
"HS11"	""	1e-06	"OSU03012"	"Run1"	42851.5	0.765854170799	"A"	""	32818
"HS11"	""	1e-06	"OSU03012"	"Run1"	42851.5	0.892967574064	"B"	""	38265
